ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,phenotype
KEGG_ENDOCYTOSIS,KEGG ENDOCYTOSIS,156,0.3693283969999833,0.9443973683088365,0.625,0.82012987012987,0.615221439177882,2344,"tags=20%, list=17%, signal=17%",ERBB3/PSD2/AGAP2/PRKCZ/RET/ADRB1/SRC/FGFR4/PSD/RAB11FIP4/ERBB4/IQSEC3/ARRB1/VPS37D/FGFR3/DNM1/PIP5K1B/ARAP1/SH3GL2/PIP4K2B/HSPA6/SH3GL3/CBLB/RABEP1/DNM3/ARRB2/NTRK1/EHD3/SMAP2/DNAJC6/GRK4,none
KEGG_P53_SIGNALING_PATHWAY,KEGG P53 SIGNALING PATHWAY,62,-0.2981347949311853,-0.9112997147625421,0.6511627906976745,0.82012987012987,0.615221439177882,2084,"tags=27%, list=15%, signal=23%",CDK1/CD82/CASP3/BAX/BID/EI24/MDM4/CASP8/CCNB2/PMAIP1/RCHY1/CYCS/CCNB1/PERP/FAS/STEAP3/CCNG1,none
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,KEGG GLYCEROPHOSPHOLIPID METABOLISM,63,0.3761221500611083,0.8892108524745429,0.6478365384615384,0.82012987012987,0.615221439177882,963,"tags=10%, list=7%, signal=9%",DGKI/DGKB/JMJD7-PLA2G4B/ACHE/GPD1/DGKQ,none
KEGG_THYROID_CANCER,KEGG THYROID CANCER,26,-0.3362157534816533,-0.8885352527350394,0.6458333333333334,0.82012987012987,0.615221439177882,7,"tags=8%, list=0%, signal=8%",NRAS/TPM3,none
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,KEGG PROXIMAL TUBULE BICARBONATE RECLAMATION,19,0.4345063196053114,0.8848088386041284,0.620845921450151,0.82012987012987,0.615221439177882,1382,"tags=16%, list=10%, signal=14%",SLC9A3/ATP1A3/ATP1B2,none
KEGG_GLIOMA,KEGG GLIOMA,56,0.37403663872238124,0.8755098468949168,0.6597051597051597,0.82012987012987,0.615221439177882,1871,"tags=9%, list=14%, signal=8%",SHC2/CDKN2A/CALML6/CAMK2B/BRAF,none
KEGG_BETA_ALANINE_METABOLISM,KEGG BETA ALANINE METABOLISM,16,0.4400170341818354,0.8734761502719589,0.6376360808709176,0.82012987012987,0.615221439177882,1302,"tags=19%, list=9%, signal=17%",ALDH2/GAD1/ABAT,none
KEGG_TRYPTOPHAN_METABOLISM,KEGG TRYPTOPHAN METABOLISM,24,0.4079887634086259,0.8627820340998879,0.655367231638418,0.82012987012987,0.615221439177882,928,"tags=12%, list=7%, signal=12%",MAOB/MAOA/ALDH2,none
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,KEGG INTESTINAL IMMUNE NETWORK FOR IGA PRODUCTION,15,0.4342097187981053,0.8550580830124656,0.6566929133858268,0.82012987012987,0.615221439177882,3076,"tags=33%, list=22%, signal=26%",CCR10/ITGB7/CCL27/TNFSF13/TNFRSF13C,none
KEGG_OTHER_GLYCAN_DEGRADATION,KEGG OTHER GLYCAN DEGRADATION,14,0.43709008876029964,0.8527305113433887,0.6598746081504702,0.82012987012987,0.615221439177882,985,"tags=29%, list=7%, signal=27%",NEU4/MAN2C1/ENGASE/NEU3,none
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,KEGG VASOPRESSIN REGULATED WATER REABSORPTION,39,0.37315473987676506,0.8535407505290863,0.6679586563307494,0.8242894056847545,0.6183417199329073,946,"tags=10%, list=7%, signal=10%",ADCY6/AQP4/VAMP2/AQP3,none
KEGG_TYPE_I_DIABETES_MELLITUS,KEGG TYPE I DIABETES MELLITUS,12,-0.3859899428553832,-0.833322701536875,0.6747311827956989,0.8267832803271239,0.6202125030887077,800,"tags=25%, list=6%, signal=24%",HLA-A/HSPD1/FAS,none
KEGG_OLFACTORY_TRANSDUCTION,KEGG OLFACTORY TRANSDUCTION,18,0.4134255850021671,0.8312822958262348,0.6889580093312597,0.8339890741317332,0.6256179382476402,2712,"tags=33%, list=20%, signal=27%",CALML6/CNGA3/CAMK2B/ARRB2/PDE1C/ADCY3,none
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,KEGG ALDOSTERONE REGULATED SODIUM REABSORPTION,25,0.38528414073593187,0.8220992249705339,0.6956521739130435,0.8339890741317332,0.6256179382476402,2761,"tags=24%, list=20%, signal=19%",ATP1A3/HSD11B2/ATP1B2/INSR/PDPK1/NR3C2,none
KEGG_DRUG_METABOLISM_CYTOCHROME_P450,KEGG DRUG METABOLISM CYTOCHROME P450,28,0.375212414436028,0.8205495577359267,0.6983695652173914,0.8339890741317332,0.6256179382476402,1456,"tags=18%, list=11%, signal=16%",FMO2/MAOB/MAOA/CYP2D6/CYP2C8,none
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,KEGG GLYCOSYLPHOSPHATIDYLINOSITOL GPI ANCHOR BIOSYNTHESIS,25,0.38432029370973214,0.8200426184055312,0.7012622720897616,0.8339890741317332,0.6256179382476402,333,"tags=8%, list=2%, signal=8%",GPLD1/PIGQ,none
KEGG_TYROSINE_METABOLISM,KEGG TYROSINE METABOLISM,27,0.37921142202096186,0.8190383964827667,0.7045769764216366,0.8339890741317332,0.6256179382476402,779,"tags=11%, list=6%, signal=11%",MAOB/MAOA/DCT,none
KEGG_NON_SMALL_CELL_LUNG_CANCER,KEGG NON SMALL CELL LUNG CANCER,48,0.35598821499682565,0.8304945185530302,0.7160804020100503,0.8418783104712754,0.6315360586717371,2738,"tags=17%, list=20%, signal=13%",RXRG/CDKN2A/ERBB2/BRAF/FHIT/PDPK1/TP53/AKT3,none
KEGG_CIRCADIAN_RHYTHM_MAMMAL,KEGG CIRCADIAN RHYTHM MAMMAL,13,-0.3563848022361049,-0.7953849965026238,0.7232876712328767,0.8446446630504736,0.6336112414897684,5113,"tags=46%, list=37%, signal=29%",NR1D1/PER3/PER1/CLOCK/BHLHE40/NPAS2,none
KEGG_INSULIN_SIGNALING_PATHWAY,KEGG INSULIN SIGNALING PATHWAY,109,0.3388739366549277,0.8472644621979949,0.7522123893805309,0.8725663716814158,0.6545567458469183,1891,"tags=11%, list=14%, signal=10%",PRKCZ/SHC2/PRKAR1B/SH2B2/LIPE/CALML6/GCK/TSC2/PRKAG2/INSR/BRAF/CBLB,none
KEGG_SELENOAMINO_ACID_METABOLISM,KEGG SELENOAMINO ACID METABOLISM,22,0.38767572300238523,0.7954033237878997,0.7647058823529411,0.8753869969040247,0.6566726413557114,2754,"tags=32%, list=20%, signal=26%",GGT1/LCMT2/MAT2A/MARS1/HEMK1/CBS/GGT7,none
KEGG_ONE_CARBON_POOL_BY_FOLATE,KEGG ONE CARBON POOL BY FOLATE,17,0.387317659458311,0.7724178581063234,0.7638036809815951,0.8753869969040247,0.6566726413557114,2291,"tags=24%, list=17%, signal=20%",ALDH1L1/DHFR/GART/AMT,none
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,KEGG GLYCOSPHINGOLIPID BIOSYNTHESIS LACTO AND NEOLACTO SERIES,18,0.3747140186224869,0.7534442496517061,0.7807153965785381,0.8878724117952002,0.6660385908203559,1719,"tags=22%, list=12%, signal=19%",B3GALT5/FUT4/B3GALT2/ST8SIA1,none
KEGG_N_GLYCAN_BIOSYNTHESIS,KEGG N GLYCAN BIOSYNTHESIS,46,0.3258917820727546,0.7577275246720676,0.8108448928121059,0.9128054740957967,0.6847421584263691,1075,"tags=11%, list=8%, signal=10%",MGAT3/MGAT5B/MAN2A2/MOGS/ST6GAL1,none
KEGG_ARGININE_AND_PROLINE_METABOLISM,KEGG ARGININE AND PROLINE METABOLISM,44,0.3235315925407578,0.7508422193560648,0.8131313131313131,0.9128054740957967,0.6847421584263691,1242,"tags=16%, list=9%, signal=15%",CKMT1A/MAOB/MAOA/ALDH2/NOS3/PYCR1/GAMT,none
KEGG_RETINOL_METABOLISM,KEGG RETINOL METABOLISM,17,-0.3143218725443181,-0.7415656970938976,0.8285714285714286,0.9241758241758242,0.6932716406400617,1210,"tags=29%, list=9%, signal=27%",RETSAT/RDH11/DHRS3/BCO1/ADH5,none
KEGG_ADHERENS_JUNCTION,KEGG ADHERENS JUNCTION,68,0.3116646338212387,0.7460363096065518,0.8453364817001181,0.9309401760494972,0.6983459275870397,1146,"tags=10%, list=8%, signal=9%",CTNNA2/ACTN2/SRC/PTPRM/CTNNA3/ERBB2/WAS,none
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,KEGG GLYCOSPHINGOLIPID BIOSYNTHESIS GANGLIO SERIES,13,0.35265319784473004,0.6795747081721196,0.8445839874411303,0.9309401760494972,0.6983459275870397,1719,"tags=23%, list=12%, signal=20%",ST6GALNAC5/B4GALNT1/ST8SIA1,none
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,KEGG NATURAL KILLER CELL MEDIATED CYTOTOXICITY,71,0.3120039343086646,0.7483151671030259,0.8628841607565012,0.944288326865605,0.7083590594757111,2105,"tags=14%, list=15%, signal=12%",SHC2/PTK2B/LAT/CD247/KLRC3/KLRC2/BRAF/PTPN6/KLRK1/ULBP1,none
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,KEGG AMYOTROPHIC LATERAL SCLEROSIS ALS,45,-0.25362504842778594,-0.7349934855849594,0.8960396039603961,0.9565085342890118,0.7175260632295066,2480,"tags=27%, list=18%, signal=22%",CASP3/BAX/BID/PPP3R1/CHP1/PPP3CA/MAP2K3/SOD1/CYCS/MAPK14/TNFRSF1B/BCL2L1,none
KEGG_MELANOMA,KEGG MELANOMA,52,0.30586564794329746,0.7131278851576174,0.8875,0.9565085342890118,0.7175260632295066,1871,"tags=15%, list=14%, signal=13%",CDKN2A/FGF14/FGF11/FGF9/MITF/FGF17/FGF7/BRAF,none
KEGG_LIMONENE_AND_PINENE_DEGRADATION,KEGG LIMONENE AND PINENE DEGRADATION,10,-0.30892096127999225,-0.6430001745869236,0.887468030690537,0.9565085342890118,0.7175260632295066,2044,"tags=30%, list=15%, signal=26%",ALDH1B1/ECHS1/HADHA,none
KEGG_PRIMARY_IMMUNODEFICIENCY,KEGG PRIMARY IMMUNODEFICIENCY,12,0.31837001984429447,0.6098571727560094,0.8936507936507937,0.9565085342890118,0.7175260632295066,3076,"tags=25%, list=22%, signal=19%",AIRE/RFXAP/TNFRSF13C,none
KEGG_HOMOLOGOUS_RECOMBINATION,KEGG HOMOLOGOUS RECOMBINATION,27,-0.2588925721299896,-0.6871467428971446,0.9039145907473309,0.9590313340855828,0.7194185446256036,3483,"tags=33%, list=25%, signal=25%",RPA1/RAD54L/RAD51/POLD2/RPA3/NBN/POLD4/SSBP1/SEM1,none
KEGG_PATHWAYS_IN_CANCER,KEGG PATHWAYS IN CANCER,274,0.294831016489474,0.7738420041234083,0.9104781281790437,0.9601405715342642,0.7202506404733743,1206,"tags=7%, list=9%, signal=7%",APC2/LAMA1/RET/CTNNA2/RXRG/CDKN2A/WNT10B/CTNNA3/FGF14/CEBPA/TRAF1/ERBB2/RARA/FGF11/STAT5B/WNT6/FGF9/FGFR3/MITF/WNT3,none
KEGG_MTOR_SIGNALING_PATHWAY,KEGG MTOR SIGNALING PATHWAY,45,0.2836266639603612,0.6609020190252416,0.91625,0.960406626506024,0.7204502219403932,2738,"tags=18%, list=20%, signal=14%",RPS6KA6/ULK3/TSC2/ULK1/BRAF/PDPK1/STK11/AKT3,none
KEGG_BASE_EXCISION_REPAIR,KEGG BASE EXCISION REPAIR,33,0.28497818736179015,0.6353769902040141,0.9251336898395722,0.9639117486951232,0.7230795936974911,1180,"tags=6%, list=9%, signal=6%",NEIL1/POLD1,none
KEGG_MISMATCH_REPAIR,KEGG MISMATCH REPAIR,22,-0.25404110626412496,-0.6531554191738835,0.9409937888198758,0.9688338417435407,0.7267719079019906,3477,"tags=27%, list=25%, signal=20%",POLD2/EXO1/RPA3/POLD4/SSBP1/PCNA,none
KEGG_INOSITOL_PHOSPHATE_METABOLISM,KEGG INOSITOL PHOSPHATE METABOLISM,48,0.27771092065449055,0.6478793050717325,0.9359296482412061,0.9688338417435407,0.7267719079019906,3105,"tags=25%, list=22%, signal=19%",PLCB4/PIP5K1B/PIK3C2B/PIP4K2B/SYNJ1/INPP4A/ITPK1/ITPKA/PLCD3/INPP5E/INPPL1/PLCB3,none
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,KEGG GLYCOSAMINOGLYCAN DEGRADATION,18,-0.24372266772236967,-0.5923268614542584,0.9637883008356546,0.9864656726200228,0.7399984477004407,2182,"tags=22%, list=16%, signal=19%",GUSB/HEXA/GLB1/HEXB,none
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,KEGG FC EPSILON RI SIGNALING PATHWAY,47,0.248495380957326,0.5780498223592604,0.9848484848484849,1,0.75015124016938906,2738,"tags=15%, list=20%, signal=12%",JMJD7-PLA2G4B/MAPK11/LAT/GAB2/PLA2G6/PDPK1/AKT3,none
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,KEGG PROGESTERONE MEDIATED OOCYTE MATURATION,75,0.2365788323305134,0.5693771278662219,0.9953161592505855,1,0.75015124016938906,1337,"tags=8%, list=10%, signal=7%",ADCY6/ADCY1/RPS6KA6/ADCY5/MAPK11/ADCY8,none
KEGG_ACUTE_MYELOID_LEUKEMIA,KEGG ACUTE MYELOID LEUKEMIA,52,0.21283434527704323,0.4962247560551853,1,1,0.75015124016938906,1871,"tags=10%, list=14%, signal=8%",CEBPA/RARA/STAT5B/PIM1/BRAF,none
KEGG_LYSINE_DEGRADATION,KEGG LYSINE DEGRADATION,43,0.20248113232025336,0.4682222232496984,0.9974651457541192,1,0.75015124016938906,2118,"tags=12%, list=15%, signal=10%",KMT5C/ALDH2/DOT1L/SETD1A/SETD1B,none
